,bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,cover_id,downloaded
192,411,The Crying of Lot 49,Thomas Pynchon,3.7,60931671,9780060931674,eng,152,2132,229,00040806-M.jpg,0
193,412,Gravity's Rainbow,Thomas Pynchon,4.02,140283382,9780140283389,eng,784,752,211,000100548-M.jpg,0
194,413,Mason & Dixon,Thomas Pynchon,4.06,312423209,9780312423209,eng,773,7756,570,000181830-M.jpg,0
195,414,Vineland,Thomas Pynchon,3.68,141180633,9780141180632,en-US,385,668,64,000107670-M.jpg,0
196,415,Gravity's Rainbow,Thomas Pynchon,4.02,143039946,9780143039945,eng,776,28034,2058,000111560-M.jpg,0
197,416,Slow Learner: Early Stories,Thomas Pynchon,3.5,316724432,9780316724432,eng,193,322,32,,0
198,418,Been Down So Long It Looks Like Up To Me,Richard FariÃ±a-Thomas Pynchon,3.81,140189300,9780140189308,eng,352,2356,215,00097949-M.jpg,0
199,420,The Year of Magical Thinking,Joan Didion,3.88,140004314X,9781400043149,en-US,227,2507,328,,0
200,421,The White Album,Joan Didion,4.17,374522219,9780374522216,eng,222,10584,651,000224780-M.jpg,0
201,422,A Book of Common Prayer,Joan Didion,3.8,679754865,9780679754862,eng,272,2790,238,000420949-M.jpg,0
202,423,Where I Was From,Joan Didion,3.86,679752862,9780679752868,eng,240,2665,282,,0
203,425,Democracy,Joan Didion,3.81,679754857,9780679754855,en-US,234,1963,165,000420948-M.jpg,0
204,426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion-John Leonard,4.49,307264874,9780307264879,eng,1122,1486,107,000167202-M.jpg,0
205,428,Play It as It Lays,Joan Didion-David Thomson,3.87,374529949,9780374529949,eng,231,21868,1577,000225257-M.jpg,0
206,431,The New York Trilogy,Paul Auster-Art Spiegelman-Luc Sante,3.9,143039830,9780143039839,eng,308,40276,1794,000111549-M.jpg,0
207,432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,140097317,9780140097313,eng,203,11696,696,00094333-M.jpg,0
208,434,Ghosts (The New York Trilogy  #2),Paul Auster,3.65,014009735X,9780140097351,eng,96,3443,185,,0
209,435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,940650762,9780940650763,eng,179,2818,153,0004133231-M.jpg,0
210,444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon-Preston B. Nichols-Nina Helms,3.91,963188925,9780963188922,eng,256,70,2,000726666-M.jpg,0
211,446,The Brooklyn Follies,Paul Auster,3.83,312426232,9780312426231,eng,306,17317,1138,000182028-M.jpg,0
212,447,Moon Palace,Paul Auster,3.98,140115854,9780140115857,eng,320,14594,475,00094711-M.jpg,0
213,449,Timbuktu,Paul Auster,3.68,312263996,9780312263997,eng,181,9200,599,000177387-M.jpg,0
214,450,Neon Lit: Paul Auster's City of Glass,Paul Karasik-David Mazzucchelli-Paul Auster-Bob Callahan,3.92,038077108X,9780380771080,eng,129,120,18,,0
215,453,The Music of Chance,Paul Auster,3.9,140154078,9780140154078,en-US,217,354,35,,0
216,454,Travels in the Scriptorium,Paul Auster,3.23,805081453,9780805081459,eng,145,6492,558,000581571-M.jpg,0
217,456,Leviathan,Paul Auster,3.95,140178139,9780140178135,eng,275,11238,420,00096882-M.jpg,0
218,463,The Red Notebook: True Stories,Paul Auster,3.77,811214982,9780811214988,eng,104,2306,114,000598368-M.jpg,0
219,466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.4,2742741461,9782742741465,fre,1075,20,1,0003129600-M.jpg,0
220,472,Why Write?,Paul Auster,3.77,1886224145,9781886224148,eng,58,126,13,0003844602-M.jpg,0
221,475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,143036556,9780143036555,eng,608,49219,2672,000111274-M.jpg,0
222,476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb-Glen C. Strathy,3.39,446579785,9780446579780,en-US,211,207,26,000286617-M.jpg,0
223,477,Collapse of Complex Societies,Joseph A. Tainter,4.13,052138673X,9780521386739,eng,262,676,87,,0
224,478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.79,743203046,9780743203043,eng,544,4418,479,000471286-M.jpg,0
225,481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.92,034543871X,9780345438713,eng,272,58,4,000209903-M.jpg,0
226,484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo-Gloria Bird-Beth Cuthand-Valerie Martinez-Patricia Blanco,4.39,393318281,9780393318289,eng,576,269,19,000249605-M.jpg,0
227,493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,88,2506,224,000879936-M.jpg,0
228,494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer-William H. Terbo,3.77,806519606,9780806519609,eng,542,2613,313,0006246083-M.jpg,0
229,497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.95,822549204,9780822549208,eng,144,102,5,000623366-M.jpg,0
230,498,Tesla Papers,Nikola Tesla-David Hatcher Childress,4.12,932813860,9780932813862,eng,100,100,2,000712105-M.jpg,0
231,505,The Invention of Tradition,Eric Hobsbawm-Terence O. Ranger-Hugh Trevor-Roper-Prys Morgan-David Cannadine-Bernard S. Cohn,3.96,521437733,9780521437738,eng,320,765,41,000339115-M.jpg,0
232,511,Boys of Summer,Julie Elizabeth Leto-Leslie Kelly-Kimberly Raye,3.77,373792689,9780373792689,eng,256,474,12,000221499-M.jpg,0
233,515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas-Chad Fowler-Andy Hunt,4.04,974514055,9780974514055,en-US,828,1525,52,000740145-M.jpg,0
234,523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly-CliffsNotes-William Golding,3.92,764585975,9780764585975,eng,112,66,7,000523005-M.jpg,0
235,524,Lord of the Flies,William Golding,3.67,307281701,9780307281708,eng,6,369,86,,0
236,525,Lord of the Flies,William Golding-Ben Gibson-E.M. Forster-Edmund L. Epstein,3.67,399529209,9780399529207,eng,336,1122,153,000260789-M.jpg,0
237,531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,812969707,9780812969702,eng,397,1601,92,000606137-M.jpg,0
238,534,We Were Not Like Other People,Ephraim Sevela-Antonina W. Bouis,4.15,60255080,9780060255084,eng,216,1,0,,0
239,537,The Lovely Bones,Alice Sebold,3.79,330485385,9780330485388,en-GB,328,6315,960,,0
240,538,The Lovely Bones,Alice Sebold,3.79,159413023X,9781594130236,en-US,532,366,75,,0
241,539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.81,345360354,9780345360359,eng,224,1346,40,000207643-M.jpg,0
242,565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea-Molly E. Holzschlag,4.0,321303474,785342303476,en-US,296,767,28,000193530-M.jpg,0
243,570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,321430840,9780321430847,en-US,456,540,43,000194049-M.jpg,0
244,576,1000 Record Covers,Michael Ochs-Patrick Javault-Ulrike Wasel,3.84,3822840858,9783822840856,mul,575,274,28,0001029930-M.jpg,1
245,597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.83,743264460,9780743264464,eng,245,25004,1104,000474418-M.jpg,0
246,599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.74,743236017,9780743236010,eng,272,59646,3341,000472944-M.jpg,0
247,604,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.77,965762645,9780965762649,eng,310,125,10,,0
248,619,Vice (V  #8),Jane Feather,3.51,553572490,9780553572490,eng,419,462,17,000372395-M.jpg,0
249,629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77,60589469,9780060589462,eng,540,157734,6101,00031248-M.jpg,0
250,639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley-Carol Heyer-Scott Goto,4.08,802789471,9780802789471,en-US,32,1730,267,0001512481-M.jpg,0
251,642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto-Thomas J. Steele,3.72,688060692,9780688060695,en-GB,408,271,10,0004032694-M.jpg,0
252,643,Motorcycle Basics Techbook,John Harold Haynes,3.83,185960515X,9781859605158,eng,222,36,2,000912876-M.jpg,0
253,650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel-Bill Gardner,3.96,1592530877,9781592530878,eng,191,27,0,000868324-M.jpg,0
254,655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy-Hugh McLean,4.1,451528808,9780451528803,eng,304,7123,257,000295761-M.jpg,0
255,656,War and Peace,Leo Tolstoy-Henry Gifford-Aylmer Maude-Louise Maude,4.11,192833987,9780192833983,eng,1392,201919,5903,000119157-M.jpg,0
256,658,The Kingdom of God Is Within You,Leo Tolstoy-Constance Garnett,4.13,486451380,9780486451381,eng,352,2256,191,000314760-M.jpg,0
257,661,Hunters Of Dune (Dune Chronicles  #7),Brian Herbert-Kevin J. Anderson,3.65,340837489,9780340837481,en-GB,528,65,5,,0
258,662,Atlas Shrugged,Ayn Rand-Leonard Peikoff,3.68,452011876,9780452011878,eng,1168,311883,14267,000296148-M.jpg,0
259,663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,451163087,9780451163080,eng,224,2674,105,000291579-M.jpg,0
260,664,The Fountainhead,Ayn Rand,3.86,452286751,9780452286757,en-US,752,1860,228,0001237365-M.jpg,0
261,665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand-Nathaniel Branden,3.5,451163931,9780451163936,eng,176,11122,438,,0
262,667,Anthem,Ayn Rand,3.63,452281253,9780452281257,eng,105,106642,6951,000297072-M.jpg,0
263,668,We the Living,Ayn Rand-Leonard Peikoff,3.91,451187849,9780451187840,eng,464,22587,1065,,0
264,669,Capitalism: The Unknown Ideal,Ayn Rand-Nathaniel Branden-Alan Greenspan-Robert Hessen,3.87,451147952,9780451147950,eng,340,3426,153,000291492-M.jpg,0
265,670,Letters of Ayn Rand,Ayn Rand-Michael S. Berliner-Leonard Peikoff,3.97,452274044,9780452274044,eng,681,18,2,,0
266,672,Sailing for Dummies,J.J. Isler-Peter Isler,3.94,471791431,9780471791430,eng,416,135,6,000307096-M.jpg,0
267,675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.87,553803816,9780553803815,eng,368,602,78,000374173-M.jpg,0
268,676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,375755195,9780375755194,eng,192,11894,608,000230163-M.jpg,0
269,678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.63,1592283195,9781592283194,eng,286,47,5,0001979682-M.jpg,0
270,681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.08,975599518,9780975599518,en-US,571,1575,283,0006543271-M.jpg,1
271,685,The Natural,Bernard Malamud-Kevin Baker,3.63,374502005,9780374502003,eng,231,8568,639,000224559-M.jpg,0
272,698,Digging to America,Anne Tyler,3.55,307263940,9780307263940,eng,277,16703,1811,0006616673-M.jpg,1
273,700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo-Bonnie Lisle,3.77,312405545,9780312405540,eng,826,44,3,000181476-M.jpg,0
274,702,Modern Latin America,Thomas E. Skidmore-Peter H. Smith,3.59,019517013X,9780195170139,en-US,528,221,10,000126548-M.jpg,0
275,703,The Plot Against America,Philip Roth,3.75,1400079497,9781400079490,eng,391,31270,2749,0006551573-M.jpg,0
276,706,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart-Ben Karlin-David Javerbaum-Rich Bloomquist-Steve Bodow-Tim Carvell-Eric Drysdale-J.R. Havlan-Scott Jacobson-Tom Johnson-Rob Kutner-Chris Regan-Jason Reich-Jason Ross-Stephen Colbert-Samantha Bee-Rob Corddry-Brendan Hay-Ed Helms,4.02,713998946,9780713998948,eng,228,79299,1118,000452545-M.jpg,0
277,707,Naked Pictures of Famous People,Jon Stewart,3.59,688171621,9780688171629,en-GB,164,8623,417,,0
278,759,Collected Stories,Gabriel GarcÃ­a MÃ¡rquez-Gregory Rabassa-J.S. Bernstein,4.19,60932686,9780060932688,eng,352,6132,173,00040932-M.jpg,0
279,762,CrÃ³nica de una muerte anunciada,Gabriel GarcÃ­a MÃ¡rquez,3.96,1400034957,9781400034956,spa,118,7210,371,000745056-M.jpg,0
280,763,Cien aÃ±os de soledad,Gabriel GarcÃ­a MÃ¡rquez,4.06,307350428,9780307350428,spa,496,128,6,000168224-M.jpg,0
281,764,Del amor y otros demonios,Gabriel GarcÃ­a MÃ¡rquez,3.98,307350444,9780307350442,spa,176,3958,237,000168226-M.jpg,0
282,765,Living to Tell the Tale,Gabriel GarcÃ­a MÃ¡rquez-Edith Grossman,3.98,140003454X,9781400034543,eng,533,390,48,000745028-M.jpg,0
283,766,Memoria de mis putas tristes,Gabriel GarcÃ­a MÃ¡rquez,3.59,1400095808,9781400095803,spa,112,5065,312,000747412-M.jpg,0
284,771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,9780375708114,eng,425,32578,1069,0006373666-M.jpg,0
285,775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon-Thanissaro Bhikkhu,4.38,086171492X,9780861714926,eng,288,32,6,000652756-M.jpg,0
286,787,The Mini Rough Guide to London,Rob Humphreys-Beth Chaplin-Rebecca Morrill,3.75,184353584X,9781843535843,eng,363,1,0,0002025697-M.jpg,0
287,792,London: City Guide (Lonely Planet City Guide),Lonely Planet-Sarah Johnstone-Tom Masters,4.03,1740598318,9781740598316,eng,466,38,5,000880959-M.jpg,0
288,793,Best of London (Lonely Planet Best Of),Lonely Planet-Sarah Johnstone-Steve Fallon,4.09,1740594770,9781740594776,eng,128,9,0,000880833-M.jpg,0
289,794,London,Lonely Planet-Steve Fallon-Pat Yale,4.03,186450353X,9781864503531,eng,400,7,0,000920290-M.jpg,0
290,797,Lonely Planet Londres,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,8408064762,9788408064763,spa,480,0,0,0002269442-M.jpg,0
291,799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet-Mark Honan,0.0,1740592050,9781740592055,eng,295,0,0,0002982466-M.jpg,0
292,815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.87,618710531,9780618710539,eng,287,6560,235,000395157-M.jpg,0
293,816,Cryptonomicon,Neal Stephenson,4.25,60512806,9780060512804,eng,1139,80225,4104,00026465-M.jpg,0
294,820,Golgotha (Cryptonomicon  #3),Neal Stephenson,4.13,2228894699,9782228894692,fre,420,5,1,,0
295,821,Le RÃ©seau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.11,2228894168,9782228894166,fre,418,5,0,,0
296,822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.25,60733357,9780060733353,en-US,815,18790,552,00033326-M.jpg,0
297,823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9780060593087,eng,927,29981,1682,00031429-M.jpg,0
298,824,The Cobweb,Neal Stephenson-J. Frederick George,3.61,553383442,9780553383447,eng,448,2391,129,000370127-M.jpg,0
299,825,Zodiac,Neal Stephenson,3.71,553573861,9780553573862,eng,308,14508,525,000372467-M.jpg,0
300,826,The Big U,Neal Stephenson,3.25,380816032,9780380816033,en-US,308,4545,218,000237310-M.jpg,0
301,827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,553380966,9780553380965,eng,499,68751,2664,000369949-M.jpg,0
302,828,Interface,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,553383434,9780553383430,eng,640,4572,259,000370126-M.jpg,0
303,829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,9780060833183,en-US,464,1505,60,00037404-M.jpg,0
304,830,Snow Crash,Neal Stephenson,4.03,553380958,9780553380958,eng,438,187493,6601,000369948-M.jpg,0
305,831,Snow Crash,Neal Stephenson-Joachim KÃ¶rber,4.03,344245302X,9783442453023,ger,534,194,16,0001006927-M.jpg,1
306,834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington-Bill Robertie,4.15,1880685353,9781880685358,eng,450,1413,30,000927085-M.jpg,0
307,835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington-Bill Robertie,4.23,1880685337,9781880685334,eng,381,1855,73,000927083-M.jpg,0
308,840,The Design of Everyday Things,Donald A. Norman,4.19,465067107,9780465067107,eng,240,15854,1236,000299017-M.jpg,0
309,841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.94,465051367,9780465051366,eng,272,3536,141,000298929-M.jpg,0
310,842,The Psychology of Everyday Things,Donald A. Norman,4.19,465067093,9780465067091,eng,257,258,30,000299016-M.jpg,0
311,848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones-Diane M. Hanson-Stephen K. Ray,4.26,898709199,9780898709193,en-GB,259,48,6,000698497-M.jpg,0
312,864,The Alchemist,Paulo Coelho-Alan R. Clarke-James Noel Smith,3.85,60887966,9780060887964,eng,192,814,71,00039162-M.jpg,0
313,865,The Alchemist,Paulo Coelho-Alan R. Clarke-Ã–zdemir Ä°nce,3.85,61122416,9780061122415,eng,197,1592632,54668,00045761-M.jpg,0
314,866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa-Akira Watanabe,4.57,142150460X,9781421504605,eng,192,8568,141,000765079-M.jpg,0
315,868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa-Akira Watanabe,4.56,1591169259,9781591169253,eng,192,15748,274,000863661-M.jpg,0
316,869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa-Akira Watanabe,4.57,1421504596,9781421504599,eng,192,9621,145,000765078-M.jpg,0
317,870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa-Akira Watanabe,4.49,1591169208,9781591169208,eng,192,103978,1326,000863658-M.jpg,0
318,871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa-Akira Watanabe,4.55,1591169291,9781591169291,eng,200,9920,270,000863664-M.jpg,0
319,872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho-Alan R. Clarke-MÅ“bius,3.85,006019250X,9780060192501,en-US,198,236,31,,0
320,873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa-Akira Watanabe,4.52,1591169232,9781591169239,eng,192,14101,384,000863659-M.jpg,0
321,874,The Kite Runner,Khaled Hosseini,4.28,747588945,9780747588948,eng,324,1213,201,,0
322,880,Pompeii,Robert   Harris,3.81,812974611,9780812974614,eng,304,25729,1633,000606442-M.jpg,0
323,888,The Last Days of Pompeii,Edward Bulwer-Lytton-John Gregory Betancourt,3.59,158715739X,9781587157394,eng,360,1124,67,000854504-M.jpg,0
324,890,Of Mice and Men,John Steinbeck,3.86,142000671,9780142000670,eng,112,1654353,23959,000109326-M.jpg,0
325,899,Of Mice and Men,John Steinbeck-Jim Taylor,3.86,582461464,9780582461468,eng,160,2088,162,000381797-M.jpg,0
326,900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,60554738,9780060554736,en-US,464,19305,1510,00029053-M.jpg,0
327,902,The Westing Game,Ellen Raskin,4.02,014240120X,9780142401200,eng,182,134362,8278,000110068-M.jpg,0
328,903,The Egypt Game,Zilpha Keatley Snyder,3.82,808553038,9780808553038,eng,215,29160,1083,000592192-M.jpg,0
329,929,Memoirs of a Geisha,Arthur Golden,4.1,1400096898,9781400096893,eng,503,211763,3015,000747457-M.jpg,0
330,930,Memoirs of a Geisha,Arthur Golden,4.1,739326228,9780739326220,eng,434,1301305,19452,000468584-M.jpg,0
331,931,Memoirs of a Geisha,Arthur Golden,4.1,99498189,9780099498186,en-US,497,2075,254,00076968-M.jpg,0
332,932,Memoirs of a Geisha: A Portrait of the Film,David        James-Peggy Mulloy-Rob Marshall-Arthur Golden,4.08,1557046832,9781557046833,eng,144,142,8,000779348-M.jpg,0
333,933,Memoirs of a Geisha,Arthur Golden,4.1,99771519,9780099771517,eng,493,3883,425,00078362-M.jpg,0
334,935,Geisha of Gion,Mineko Iwasaki-Rande Brown,3.93,074343059X,9780743430593,eng,334,1438,148,000476707-M.jpg,0
335,936,Memoirs Of A Geisha,Arthur Golden,4.1,7229577,9780007229574,eng,3,24,5,,0
336,941,Love As A Foreign Language #5,J. Torres-Eric  Kim,3.44,1932664394,9781932664393,eng,58,9,2,000960284-M.jpg,0
337,944,Jungle Love,Margaret Johnson-Philip Prowse,3.37,521750849,9780521750844,eng,95,57,6,000353977-M.jpg,0
338,947,First Impressions,Nora Roberts,3.74,373510055,9780373510054,eng,250,31,3,0006459684-M.jpg,1
339,955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.71,802415318,9780802415318,eng,0,20,4,000569898-M.jpg,0
340,960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,1416524797,9781416524793,eng,736,2279854,20851,0006383731-M.jpg,1
341,965,Ãngeles y demonios (Robert Langdon  #1),Dan Brown,3.88,849561877X,9788495618771,spa,508,197,22,0001048601-M.jpg,1
342,966,Angeles & Demonios,Dan Brown-RaÃºl Amundaray,3.88,972859896,9780972859899,spa,18,65,7,000738879-M.jpg,0
343,968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,307277674,9780307277671,eng,489,1588890,35316,0005725681-M.jpg,0
344,969,The Da Vinci Code,Dan Brown,3.82,076792603X,9780767926034,eng,467,1109,110,000528722-M.jpg,0
